county,precinct,office,district,candidate,party,votes,,
Randolph,PRECINCT: 155 City of Elkins,Secretary of State,,Natalie Tennant,DEM,547,,
Randolph,PRECINCT: 155 City of Elkins,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 155 City of Elkins,State Auditor,,Glen Gainer,DEM,688,,
Randolph,PRECINCT: 155 City of Elkins,State Auditor,,Write-ins,,1,,
Randolph,PRECINCT: 155 City of Elkins,State Treasurer,,John Perdue,DEM,663,,
Randolph,PRECINCT: 155 City of Elkins,State Treasurer,,Write-ins,,1,,
Randolph,PRECINCT: 155 City of Elkins,Commissioner of Agriculture,,Michael Teets,,496,,
Randolph,PRECINCT: 155 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,346,,
Randolph,PRECINCT: 155 City of Elkins,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 155 City of Elkins,Attorney General,,Dan Greear,REP,475,,
Randolph,PRECINCT: 155 City of Elkins,Attorney General,,Darrell McGraw,DEM,373,,
Randolph,PRECINCT: 155 City of Elkins,Attorney General,,Write-ins,,2,,
Randolph,PRECINCT : 160 Elkins,Secretary of State,,Charles Minimah,REP,69,,
Randolph,PRECINCT : 160 Elkins,Secretary of State,,Natalie Tennant,DEM,176,,
Randolph,PRECINCT : 160 Elkins,Secretary of State,,Write-ins,,1,,
Randolph,PRECINCT : 160 Elkins,State Auditor,,Glen Gainer,DEM,212,,
Randolph,PRECINCT : 160 Elkins,State Auditor,,Write-ins,,1,,
Randolph,PRECINCT : 160 Elkins,State Treasurer,,John Perdue,DEM,206,,
Randolph,PRECINCT : 160 Elkins,State Treasurer,,Write-ins,,1,,
Randolph,PRECINCT : 160 Elkins,Commissioner of Agriculture,,Michael Teets,,118,,
Randolph,PRECINCT : 160 Elkins,Commissioner of Agriculture,,Gus Douglass,,128,,
Randolph,PRECINCT : 160 Elkins,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT : 160 Elkins,Attorney General,,Dan Greear,REP,111,,
Randolph,PRECINCT : 160 Elkins,Attorney General,,Darrell McGraw,DEM,132,,
Randolph,PRECINCT : 160 Elkins,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,Secretary of State,,Charles Minimah,REP,204,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,Secretary of State,,Natalie Tennant,DEM,372,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,Secretary of State,,Write-ins,,1,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,State Auditor,,Glen Gainer,DEM,477,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,State Auditor,,Write-ins,,2,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,State Treasurer,,John Perdue,DEM,463,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,State Treasurer,,Write-ins,,2,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,Commissioner of Agriculture,,Michael Teets,,341,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,Commissioner of Agriculture,,Gus Douglass,,252,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,Commissioner of Agriculture,,Write-ins,,1,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,Attorney General,,Dan Greear,REP,314,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,Attorney General,,Darrell McGraw,DEM,272,,
Randolph,PRECINCT: 165 Kerens Leading Ck Fire,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Secretary of State,,Charles Minimah,REP,140,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Secretary of State,,Natalie Tennant,DEM,316,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Secretary of State,,Write-ins,,2,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,State Auditor,,Glen Gainer,DEM,387,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,State Treasurer,,John Perdue,DEM,373,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Commissioner of Agriculture,,Michael Teets,,258,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Commissioner of Agriculture,,Gus Douglass,,209,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Attorney General,,Dan Greear,REP,224,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Attorney General,,Darrell McGraw,DEM,235,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 180 City of Elkins,Secretary of State,,Charles Minimah,REP,100,,
Randolph,PRECINCT: 180 City of Elkins,Secretary of State,,Natalie Tennant,DEM,153,,
Randolph,PRECINCT: 180 City of Elkins,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 180 City of Elkins,State Auditor,,Glen Gainer,DEM,195,,
Randolph,PRECINCT: 180 City of Elkins,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 180 City of Elkins,State Treasurer,,John Perdue,DEM,185,,
Randolph,PRECINCT: 180 City of Elkins,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 180 City of Elkins,Commissioner of Agriculture,,Michael Teets,,152,,
Randolph,PRECINCT: 180 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,115,,
Randolph,PRECINCT: 180 City of Elkins,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 180 City of Elkins,Attorney General,,Dan Greear,REP,131,,
Randolph,PRECINCT: 180 City of Elkins,Attorney General,,Darrell McGraw,DEM,131,,
Randolph,PRECINCT: 180 City of Elkins,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 185 Town of Harman,Secretary of State,,Charles Minimah,REP,163,,
Randolph,PRECINCT: 185 Town of Harman,Secretary of State,,Natalie Tennant,DEM,152,,
Randolph,PRECINCT: 185 Town of Harman,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 185 Town of Harman,State Auditor,,Glen Gainer,DEM,229,,
Randolph,PRECINCT: 185 Town of Harman,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 185 Town of Harman,State Treasurer,,John Perdue,DEM,227,,
Randolph,PRECINCT: 185 Town of Harman,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 185 Town of Harman,Commissioner of Agriculture,,Michael Teets,,219,,
Randolph,PRECINCT: 185 Town of Harman,Commissioner of Agriculture,,Gus Douglass,,111,,
Randolph,PRECINCT: 185 Town of Harman,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 185 Town of Harman,Attorney General,,Dan Greear,REP,183,,
Randolph,PRECINCT: 185 Town of Harman,Attorney General,,Darrell McGraw,DEM,142,,
Randolph,PRECINCT: 185 Town of Harman,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 190,Secretary of State,,Charles Minimah,REP,17,,
Randolph,PRECINCT: 190,Secretary of State,,Natalie Tennant,DEM,53,,
Randolph,PRECINCT: 190,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 190,State Auditor,,Glen Gainer,DEM,62,,
Randolph,PRECINCT: 190,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 190,State Treasurer,,John Perdue,DEM,60,,
Randolph,PRECINCT: 190,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 190,Commissioner of Agriculture,,Michael Teets,,32,,
Randolph,PRECINCT: 190,Commissioner of Agriculture,,Gus Douglass,,42,,
Randolph,PRECINCT: 190,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 190,Attorney General,,Dan Greear,REP,21,,
Randolph,PRECINCT: 190,Attorney General,,Darrell McGraw,DEM,49,,
Randolph,PRECINCT: 190,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 200 Town of Beverly,Secretary of State,,Charles Minimah,REP,169,,
Randolph,PRECINCT: 200 Town of Beverly,Secretary of State,,Natalie Tennant,DEM,288,,
Randolph,PRECINCT: 200 Town of Beverly,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 200 Town of Beverly,State Auditor,,Glen Gainer,DEM,369,,
Randolph,PRECINCT: 200 Town of Beverly,State Auditor,,Write-ins,,1,,
Randolph,PRECINCT: 200 Town of Beverly,State Treasurer,,John Perdue,DEM,352,,
Randolph,PRECINCT: 200 Town of Beverly,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 200 Town of Beverly,Commissioner of Agriculture,,Michael Teets,,281,,
Randolph,PRECINCT: 200 Town of Beverly,Commissioner of Agriculture,,Gus Douglass,,191,,
Randolph,PRECINCT: 200 Town of Beverly,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 200 Town of Beverly,Attorney General,,Dan Greear,REP,234,,
Randolph,PRECINCT: 200 Town of Beverly,Attorney General,,Darrell McGraw,DEM,231,,
Randolph,PRECINCT: 200 Town of Beverly,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 202 Town of Beverly,Secretary of State,,Charles Minimah,REP,64,,
Randolph,PRECINCT: 202 Town of Beverly,Secretary of State,,Natalie Tennant,DEM,153,,
Randolph,PRECINCT: 202 Town of Beverly,Secretary of State,,Write-ins,,1,,
Randolph,PRECINCT: 202 Town of Beverly,State Auditor,,Glen Gainer,DEM,182,,
Randolph,PRECINCT: 202 Town of Beverly,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 202 Town of Beverly,State Treasurer,,John Perdue,DEM,181,,
Randolph,PRECINCT: 202 Town of Beverly,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 202 Town of Beverly,Commissioner of Agriculture,,Michael Teets,,117,,
Randolph,PRECINCT: 202 Town of Beverly,Commissioner of Agriculture,,Gus Douglass,,105,,
Randolph,PRECINCT: 202 Town of Beverly,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 202 Town of Beverly,Attorney General,,Dan Greear,REP,101,,
Randolph,PRECINCT: 202 Town of Beverly,Attorney General,,Darrell McGraw,DEM,117,,
Randolph,PRECINCT: 202 Town of Beverly,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 205 Homestead School,Secretary of State,,Charles Minimah,REP,267,,
Randolph,PRECINCT: 205 Homestead School,Secretary of State,,Natalie Tennant,DEM,716,,
Randolph,PRECINCT: 205 Homestead School,Secretary of State,,Write-ins,,2,,
Randolph,PRECINCT: 205 Homestead School,State Auditor,,Glen Gainer,DEM,840,,
Randolph,PRECINCT: 205 Homestead School,State Auditor,,Write-ins,,1,,
Randolph,PRECINCT: 205 Homestead School,State Treasurer,,John Perdue,DEM,825,,
Randolph,PRECINCT: 205 Homestead School,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 205 Homestead School,Commissioner of Agriculture,,Michael Teets,,541,,
Randolph,PRECINCT: 205 Homestead School,Commissioner of Agriculture,,Gus Douglass,,468,,
Randolph,PRECINCT: 205 Homestead School,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 205 Homestead School,Attorney General,,Dan Greear,REP,459,,
Randolph,PRECINCT: 205 Homestead School,Attorney General,,Darrell McGraw,DEM,554,,
Randolph,PRECINCT: 205 Homestead School,Attorney General,,Write-ins,,1,,
Randolph,PRECINCT: 210,Secretary of State,,Charles Minimah,REP,72,,
Randolph,PRECINCT: 210,Secretary of State,,Natalie Tennant,DEM,223,,
Randolph,PRECINCT: 210,Secretary of State,,Write-ins,,6,,
Randolph,PRECINCT: 210,State Auditor,,Glen Gainer,DEM,273,,
Randolph,PRECINCT: 210,State Auditor,,Write-ins,,5,,
Randolph,PRECINCT: 210,State Treasurer,,John Perdue,DEM,268,,
Randolph,PRECINCT: 210,State Treasurer,,Write-ins,,4,,
Randolph,PRECINCT: 210,Commissioner of Agriculture,,Michael Teets,,127,,
Randolph,PRECINCT: 210,Commissioner of Agriculture,,Gus Douglass,,182,,
Randolph,PRECINCT: 210,Commissioner of Agriculture,,Write-ins,,3,,
Randolph,PRECINCT: 210,Attorney General,,Dan Greear,REP,118,,
Randolph,PRECINCT: 210,Attorney General,,Darrell McGraw,DEM,192,,
Randolph,PRECINCT: 210,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 215,Secretary of State,,Charles Minimah,REP,61,,
Randolph,PRECINCT: 215,Secretary of State,,Natalie Tennant,DEM,218,,
Randolph,PRECINCT: 215,Secretary of State,,Write-ins,,2,,
Randolph,PRECINCT: 215,State Auditor,,Glen Gainer,DEM,264,,
Randolph,PRECINCT: 215,State Auditor,,Write-ins,,2,,
Randolph,PRECINCT: 215,State Treasurer,,John Perdue,DEM,264,,
Randolph,PRECINCT: 215,State Treasurer,,Write-ins,,2,,
Randolph,PRECINCT: 215,Commissioner of Agriculture,,Michael Teets,,113,,
Randolph,PRECINCT: 215,Commissioner of Agriculture,,Gus Douglass,,175,,
Randolph,PRECINCT: 215,Commissioner of Agriculture,,Write-ins,,2,,
Randolph,PRECINCT: 215,Attorney General,,Dan Greear,REP,86,,
Randolph,PRECINCT: 215,Attorney General,,Darrell McGraw,DEM,201,,
Randolph,PRECINCT: 215,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 220,Secretary of State,,Charles Minimah,REP,31,,
Randolph,PRECINCT: 220,Secretary of State,,Natalie Tennant,DEM,84,,
Randolph,PRECINCT: 220,Secretary of State,,Write-ins,,6,,
Randolph,PRECINCT: 220,State Auditor,,Glen Gainer,DEM,93,,
Randolph,PRECINCT: 220,State Auditor,,Write-ins,,1,,
Randolph,PRECINCT: 220,State Treasurer,,John Perdue,DEM,87,,
Randolph,PRECINCT: 220,State Treasurer,,Write-ins,,1,,
Randolph,PRECINCT: 220,Commissioner of Agriculture,,Michael Teets,,65,,
Randolph,PRECINCT: 220,Commissioner of Agriculture,,Gus Douglass,,64,,
Randolph,PRECINCT: 220,Commissioner of Agriculture,,Write-ins,,1,,
Randolph,PRECINCT: 220,Attorney General,,Dan Greear,REP,57,,
Randolph,PRECINCT: 220,Attorney General,,Darrell McGraw,DEM,69,,
Randolph,PRECINCT: 220,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 225,Secretary of State,,Charles Minimah,REP,80,,
Randolph,PRECINCT: 225,Secretary of State,,Natalie Tennant,DEM,168,,
Randolph,PRECINCT: 225,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 225,State Auditor,,Glen Gainer,DEM,220,,
Randolph,PRECINCT: 225,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 225,State Treasurer,,John Perdue,DEM,210,,
Randolph,PRECINCT: 225,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 225,Commissioner of Agriculture,,Michael Teets,,121,,
Randolph,PRECINCT: 225,Commissioner of Agriculture,,Gus Douglass,,127,,
Randolph,PRECINCT: 225,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 225,Attorney General,,Dan Greear,REP,105,,
Randolph,PRECINCT: 225,Attorney General,,Darrell McGraw,DEM,148,,
Randolph,PRECINCT: 225,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 227,Secretary of State,,Charles Minimah,REP,50,,
Randolph,PRECINCT: 227,Secretary of State,,Natalie Tennant,DEM,161,,
Randolph,PRECINCT: 227,Secretary of State,,Write-ins,,2,,
Randolph,PRECINCT: 227,State Auditor,,Glen Gainer,DEM,188,,
Randolph,PRECINCT: 227,State Auditor,,Write-ins,,2,,
Randolph,PRECINCT: 227,State Treasurer,,John Perdue,DEM,184,,
Randolph,PRECINCT: 227,State Treasurer,,Write-ins,,3,,
Randolph,PRECINCT: 227,Commissioner of Agriculture,,Michael Teets,,87,,
Randolph,PRECINCT: 227,Commissioner of Agriculture,,Gus Douglass,,130,,
Randolph,PRECINCT: 227,Commissioner of Agriculture,,Write-ins,,1,,
Randolph,PRECINCT: 227,Attorney General,,Dan Greear,REP,79,,
Randolph,PRECINCT: 227,Attorney General,,Darrell McGraw,DEM,141,,
Randolph,PRECINCT: 227,Attorney General,,Write-ins,,0,,
Randolph,,Secretary of State,,Charles Minimah,REP,3002,,
Randolph,,Secretary of State,,Natalie Tennant,DEM,7158,,
Randolph,,Secretary of State,,Write-ins,,33,,
Randolph,,State Auditor,,Glen Gainer,DEM,8586,,
Randolph,,State Auditor,,Write-ins,,24,,
Randolph,,State Treasurer,,John Perdue,DEM,8363,,
Randolph,,State Treasurer,,Write-ins,,22,,
Randolph,,Commissioner of Agriculture,,Michael Teets,,5388,,
Randolph,,Commissioner of Agriculture,,Gus Douglass,,4940,,
Randolph,,Commissioner of Agriculture,,Write-ins,,12,,
Randolph,,Attorney General,,Dan Greear,REP,4879,,
Randolph,,Attorney General,,Darrell McGraw,DEM,5452,,
Randolph,,Attorney General,,Write-ins,,5,,
Randolph,PRECINCT: 23 City of Elkins,State Senate,15,Mike Ross,DEM,280,,
Randolph,PRECINCT: 24 City of Elkins,State Senate,15,Mike Ross,DEM,182,,
Randolph,PRECINCT: 25 City of Elkins,State Senate,15,Mike Ross,DEM,203,,
Randolph,PRECINCT: 27 City of Elkins,State Senate,15,Mike Ross,DEM,147,,
Randolph,PRECINCT: 28 City of Elkins,State Senate,15,Mike Ross,DEM,190,,
Randolph,PRECINCT: 28A City of Elkins,State Senate,15,Mike Ross,DEM,102,,
Randolph,PRECINCT: 30 City of Elkins,State Senate,15,Mike Ross,DEM,226,,
Randolph,PRECINCT: 31 City of Elkins,State Senate,15,Mike Ross,DEM,128,,
Randolph,PRECINCT: 75 City of Elkins,State Senate,15,Mike Ross,DEM,61,,
Randolph,PRECINCT: 80 City of Elkins,State Senate,15,Mike Ross,DEM,174,,
Randolph,PRECINCT: 85 City of Elkins,State Senate,15,Mike Ross,DEM,343,,
Randolph,PRECINCT: 150 Town of Coalton,State Senate,15,Mike Ross,DEM,542,,
Randolph,PRECINCT: 155 City of Elkins,State Senate,15,Mike Ross,DEM,420,,
Randolph,PRECINCT: 160 City of Elkins,State Senate,15,Mike Ross,DEM,154,,
Randolph,PRECINCT: 165 City of Elkins,State Senate,15,Mike Ross,DEM,305,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,State Senate,15,Mike Ross,DEM,227,,
Randolph,PRECINCT: 180 City of Elkins,State Senate,15,Mike Ross,DEM,115,,
Randolph,PRECINCT: 185 Town of Harman,State Senate,15,Mike Ross,DEM,109,,
Randolph,PRECINCT: 190 Whitmer Fired,State Senate,15,Mike Ross,DEM,47,,
Randolph,PRECINCT: 200 Town of Beverly,State Senate,15,Mike Ross,DEM,234,,
Randolph,PRECINCT: 202 Town of Beverly,State Senate,15,Mike Ross,DEM,117,,
Randolph,PRECINCT: 205 Homestead School,State Senate,15,Mike Ross,DEM,559,,
Randolph,PRECINCT: 210 Town of Huttonsville,State Senate,15,Mike Ross,DEM,183,,
Randolph,PRECINCT: 215 Valley Head School,State Senate,15,Mike Ross,DEM,175,,
Randolph,PRECINCT: 220 Pickens School,State Senate,15,Mike Ross,DEM,57,,
Randolph,PRECINCT: 225 Town of Mill Creek,State Senate,15,Mike Ross,DEM,157,,
Randolph,PRECINCT: 227 Town of Mill Creek,State Senate,15,Mike Ross,DEM,157,,
Randolph,,State Senate,15,Mike Ross,DEM,5594,,
Randolph,PRECINCT: 23 City of Elkins,State Senate,15,Clark Barnes,REP,285,,
Randolph,PRECINCT: 24 City of Elkins,State Senate,15,Clark Barnes,REP,157,,
Randolph,PRECINCT: 25 City of Elkins,State Senate,15,Clark Barnes,REP,216,,
Randolph,PRECINCT: 27 City of Elkins,State Senate,15,Clark Barnes,REP,189,,
Randolph,PRECINCT: 28 City of Elkins,State Senate,15,Clark Barnes,REP,166,,
Randolph,PRECINCT: 28A City of Elkins,State Senate,15,Clark Barnes,REP,104,,
Randolph,PRECINCT: 30 City of Elkins,State Senate,15,Clark Barnes,REP,160,,
Randolph,PRECINCT: 31 City of Elkins,State Senate,15,Clark Barnes,REP,73,,
Randolph,PRECINCT: 75 City of Elkins,State Senate,15,Clark Barnes,REP,28,,
Randolph,PRECINCT: 80 City of Elkins,State Senate,15,Clark Barnes,REP,182,,
Randolph,PRECINCT: 85 City of Elkins,State Senate,15,Clark Barnes,REP,414,,
Randolph,PRECINCT: 150 Town of Coalton,State Senate,15,Clark Barnes,REP,264,,
Randolph,PRECINCT: 155 City of Elkins,State Senate,15,Clark Barnes,REP,454,,
Randolph,PRECINCT: 160 City of Elkins,State Senate,15,Clark Barnes,REP,96,,
Randolph,PRECINCT: 165 City of Elkins,State Senate,15,Clark Barnes,REP,306,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,State Senate,15,Clark Barnes,REP,258,,
Randolph,PRECINCT: 180 City of Elkins,State Senate,15,Clark Barnes,REP,165,,
Randolph,PRECINCT: 185 Town of Harman,State Senate,15,Clark Barnes,REP,236,,
Randolph,PRECINCT: 190 Whitmer Fired,State Senate,15,Clark Barnes,REP,29,,
Randolph,PRECINCT: 200 Town of Beverly,State Senate,15,Clark Barnes,REP,247,,
Randolph,PRECINCT: 202 Town of Beverly,State Senate,15,Clark Barnes,REP,117,,
Randolph,PRECINCT: 205 Homestead School,State Senate,15,Clark Barnes,REP,474,,
Randolph,PRECINCT: 210 Town of Huttonsville,State Senate,15,Clark Barnes,REP,135,,
Randolph,PRECINCT: 215 Valley Head School,State Senate,15,Clark Barnes,REP,124,,
Randolph,PRECINCT: 220 Pickens School,State Senate,15,Clark Barnes,REP,78,,
Randolph,PRECINCT: 225 Town of Mill Creek,State Senate,15,Clark Barnes,REP,108,,
Randolph,PRECINCT: 227 Town of Mill Creek,State Senate,15,Clark Barnes,REP,72,,
Randolph,,State Senate,15,Clark Barnes,REP,5137,,
Randolph,PRECINCT: 23 City of Elkins,State House,37,Bill Hartman,DEM,405,,
Randolph,PRECINCT: 24 City of Elkins,State House,37,Bill Hartman,DEM,224,,
Randolph,PRECINCT: 25 City of Elkins,State House,37,Bill Hartman,DEM,327,,
Randolph,PRECINCT: 27 City of Elkins,State House,37,Bill Hartman,DEM,212,,
Randolph,PRECINCT: 28 City of Elkins,State House,37,Bill Hartman,DEM,243,,
Randolph,PRECINCT: 28A City of Elkins,State House,37,Bill Hartman,DEM,153,,
Randolph,PRECINCT: 30 City of Elkins,State House,37,Bill Hartman,DEM,276,,
Randolph,PRECINCT: 31 City of Elkins,State House,37,Bill Hartman,DEM,143,,
Randolph,PRECINCT: 75 City of Elkins,State House,37,Bill Hartman,DEM,68,,
Randolph,PRECINCT: 80 City of Elkins,State House,37,Bill Hartman,DEM,249,,
Randolph,PRECINCT: 85 City of Elkins,State House,37,Bill Hartman,DEM,517,,
Randolph,PRECINCT: 150 Town of Coalton,State House,37,Bill Hartman,DEM,539,,
Randolph,PRECINCT: 155 City of Elkins,State House,37,Bill Hartman,DEM,573,,
Randolph,PRECINCT: 160 City of Elkins,State House,37,Bill Hartman,DEM,176,,
Randolph,PRECINCT: 165 City of Elkins,State House,37,Bill Hartman,DEM,405,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,State House,37,Bill Hartman,DEM,350,,
Randolph,PRECINCT: 180 City of Elkins,State House,37,Bill Hartman,DEM,176,,
Randolph,PRECINCT: 185 Town of Harman,State House,37,Bill Hartman,DEM,195,,
Randolph,PRECINCT: 190 Whitmer Fired,State House,37,Bill Hartman,DEM,49,,
Randolph,PRECINCT: 200 Town of Beverly,State House,37,Bill Hartman,DEM,319,,
Randolph,PRECINCT: 202 Town of Beverly,State House,37,Bill Hartman,DEM,148,,
Randolph,PRECINCT: 205 Homestead School,State House,37,Bill Hartman,DEM,699,,
Randolph,PRECINCT: 210 Town of Huttonsville,State House,37,Bill Hartman,DEM,218,,
Randolph,PRECINCT: 215 Valley Head School,State House,37,Bill Hartman,DEM,224,,
Randolph,PRECINCT: 220 Pickens School,State House,37,Bill Hartman,DEM,68,,
Randolph,PRECINCT: 225 Town of Mill Creek,State House,37,Bill Hartman,DEM,159,,
Randolph,PRECINCT: 227 Town of Mill Creek,State House,37,Bill Hartman,DEM,152,,
Randolph,,State House,37,Bill Hartman,DEM,7267,,
Randolph,PRECINCT: 23 City of Elkins,State House,37,Bill Proudfoot ,DEM,376,,
Randolph,PRECINCT: 24 City of Elkins,State House,37,Bill Proudfoot,DEM,219,,
Randolph,PRECINCT: 25 City of Elkins,State House,37,Bill Proudfoot,DEM,297,,
Randolph,PRECINCT: 27 City of Elkins,State House,37,Bill Proudfoot,DEM,223,,
Randolph,PRECINCT: 28 City of Elkins,State House,37,Bill Proudfoot,DEM,245,,
Randolph,PRECINCT: 28A City of Elkins,State House,37,Bill Proudfoot,DEM,136,,
Randolph,PRECINCT: 30 City of Elkins,State House,37,Bill Proudfoot,DEM,280,,
Randolph,PRECINCT: 31 City of Elkins,State House,37,Bill Proudfoot,DEM,143,,
Randolph,PRECINCT: 75 City of Elkins,State House,37,Bill Proudfoot,DEM,67,,
Randolph,PRECINCT: 80 City of Elkins,State House,37,Bill Proudfoot,DEM,231,,
Randolph,PRECINCT: 85 City of Elkins,State House,37,Bill Proudfoot,DEM,494,,
Randolph,PRECINCT: 150 Town of Coalton,State House,37,Bill Proudfoot,DEM,599,,
Randolph,PRECINCT: 155 City of Elkins,State House,37,Bill Proudfoot,DEM,587,,
Randolph,PRECINCT: 160 City of Elkins,State House,37,Bill Proudfoot,DEM,175,,
Randolph,PRECINCT: 165 City of Elkins,State House,37,Bill Proudfoot,DEM,417,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,State House,37,Bill Proudfoot,DEM,324,,
Randolph,PRECINCT: 180 City of Elkins,State House,37,Bill Proudfoot,DEM,166,,
Randolph,PRECINCT: 185 Town of Harman,State House,37,Bill Proudfoot,DEM,187,,
Randolph,PRECINCT: 190 Whitmer Fired,State House,37,Bill Proudfoot,DEM,60,,
Randolph,PRECINCT: 200 Town of Beverly,State House,37,Bill Proudfoot,DEM,333,,
Randolph,PRECINCT: 202 Town of Beverly,State House,37,Bill Proudfoot,DEM,151,,
Randolph,PRECINCT: 205 Homestead School,State House,37,Bill Proudfoot,DEM,752,,
Randolph,PRECINCT: 210 Town of Huttonsville,State House,37,Bill Proudfoot,DEM,242,,
Randolph,PRECINCT: 215 Valley Head School,State House,37,Bill Proudfoot,DEM,243,,
Randolph,PRECINCT: 220 Pickens School,State House,37,Bill Proudfoot,DEM,91,,
Randolph,PRECINCT: 225 Town of Mill Creek,State House,37,Bill Proudfoot,DEM,201,,
Randolph,PRECINCT: 227 Town of Mill Creek,State House,37,Bill Proudfoot,DEM,181,,
Randolph,,State House,37,Bill Proudfoot,DEM,7420,,
Randolph,PRECINCT: 23 City of Elkins,State Senate,15,Write-ins,,1,,
Randolph,PRECINCT: 24 City of Elkins,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 25 City of Elkins,State Senate,15,Write-ins,,2,,
Randolph,PRECINCT: 27 City of Elkins,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 28 City of Elkins,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 28A City of Elkins,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 30 City of Elkins,State Senate,15,Write-ins,,1,,
Randolph,PRECINCT: 31 City of Elkins,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 75 City of Elkins,State Senate,15,Write-ins,,0,,
Randolph,PRECINCT: 80 City of Elkins,State Senate,15,Write-ins,,1,,
Randolph,PRECINCT: 85 City of Elkins,State Senate,15,Write-ins,,0,,
